課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Orchestrating a TFX Pipeline with Airflow,1.3 out of 5 stars,6 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-orchestrating-a-tfx-pipeline-with-airflow-pt8ny,,"Cloud Computing, Machine Learning Methods, MLOps (Machine Learning Operations), Google Cloud Platform, Apache Airflow, Applied Machine Learning, Machine Learning, Data Pipelines, Tensorflow",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
Fundamentos de sistemas recomendadores,4.7 out of 5 stars,6 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/fundamentos-de-sistemas-recomendadores,6 modules,"Text Mining, Machine Learning, Performance Testing, Analysis, Predictive Modeling, Machine Learning Software, Linear Algebra, Dimensionality Reduction, Information Systems, Machine Learning Algorithms, AI Personalization",Bienvenida al curso | MÃ³dulo 1: Conociendo los sistemas de recomendaciÃ³n | MÃ³dulo 2: Filtrado Colaborativo | MÃ³dulo 3: RecomendaciÃ³n basada en contenido y evaluaciÃ³n vÃ­a ranking | MÃ³dulo 4: MÃ©todos latentes de factorizaciÃ³n matricial y FunkSVD | Cierre del curso,"Denis Parra, Pontificia Universidad CatÃ³lica de Chile",Starts Jul 17,Flexible schedule,Learn at your own pace
Natural Language Processing with Real-World Projects,4.8 out of 5 stars,8 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-natural-language-processing-with-real-world-projects,,"Unstructured Data, Machine Learning, Applied Machine Learning, Semantic Web, Linear Algebra, Unsupervised Learning, Data Visualization, Natural Language Processing, Data Science, Pandas (Python Package), Seaborn, Matplotlib",Foundations of Data Science and Machine Learning with Python | Introduction to NLP and Syntactic Processing | Advanced Semantic Processing,Packt - Course Instructors,Starts Jul 17,1 month,at 10 hours. a week
"Trees, SVM and Unsupervised Learning",4.4 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/trees-svm-and-unsupervised-learning,4 modules,"Predictive Modeling, Data Science, Machine Learning Algorithms, Unsupervised Learning, Machine Learning, Applied Machine Learning, Decision Tree Learning, Artificial Neural Networks, Statistical Machine Learning, Classification And Regression Tree (CART), Dimensionality Reduction, Random Forest Algorithm, Artificial Intelligence and Machine Learning (AI/ML), Feature Engineering, Deep Learning, Statistics, Supervised Learning",Welcome! | Support Vector Machines (SVMs) | Introduction to Neural Networks | Decision Trees-Bagging-Random Forests,"Osita Onyejekwe, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Learn at your own pace
Python Fundamentals and Data Science Essentials,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-python-fundamentals-and-data-science-essentials-trjtx,10 modules,"Scikit Learn (Machine Learning Library), Data Analysis, Machine Learning, Classification And Regression Tree (CART), Matplotlib, Data Visualization, Pandas (Python Package), NumPy, Supervised Learning, Jupyter, Seaborn, Regression Analysis, Data Structures, Linear Algebra, Python Programming, Data Manipulation",Python Fundamentals | NumPy | Pandas | Some Fun with Math | Data Visualization | Simple Linear Regression | Gradient Descent | Classification: KNN | Logistic Regression | Advanced Machine Learning Algorithms,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Ethical Decision-Making in a Social World,N/A,N/A,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ethical-decision-making-social-world,4 modules,"Compassion, Behavioral Economics, Professionalism, Emotional Intelligence, Compliance Management, Psychology, Honesty, Cognitive flexibility, Sociology, Empathy, Organizational Leadership, Business Ethics, Personal Integrity, Social Sciences, Social Skills, Influencing, Leadership, Decision Making, Ethical Standards And Conduct","Understanding Social Cognition: Stereotypes, Situations, and Bias | Social Influence and Ethical Behavior: Conformity, Compliance, and Resistance | Moral Emotions: Intuition, Reason, and Ethical Behavior | Power and Ethics: Understanding Influence, Responsibility, and Accountability","Vanessa Bohns, University of Pennsylvania",Starts Jul 17,,
Modeling Time Series and Sequential Data,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/modeling-time-series-and-sequential-data,8 modules,"Statistical Analysis, Statistical Methods, Statistical Modeling, SAS (Software), Regression Analysis, Predictive Modeling, Forecasting, Applied Machine Learning, Artificial Neural Networks, Time Series Analysis and Forecasting, Bayesian Statistics, Advanced Analytics",Specialization Overview (Review) | Course Overview | Introduction to Time Series | ARIMAX Models | Bayesian Time Series Analysis | Machine Learning Approaches to Time Series Modeling | Hybrid Modeling Approaches and External Forecasts | Course Review,"Chip Wells, Ari Zitin, Danny Modlin",Starts Jul 17,Flexible schedule,Learn at your own pace
H2O ai Large Language Models (LLMs) - Level 1,3.3 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/h2o-ai-large-language-models-llms-level-1,4 modules,"Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Natural Language Processing, Large Language Modeling, Machine Learning Methods, Generative AI, Deep Learning, Prompt Engineering",Introduction to Language Models | Understanding Transformers | Advanced Techniques in LLM | Course Completion Quiz,Andreea Turcu,Starts Jul 17,Flexible schedule,Learn at your own pace
Machine Learning e Data Mining in R,4.9 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-data-mining-con-r,4 modules,"Regression Analysis, Deep Learning, Statistical Analysis, Data Mining, Tidyverse (R Package), Ggplot2, Predictive Modeling, Data Analysis, Data Visualization Software, Machine Learning, R Programming, Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Dimensionality Reduction, Artificial Neural Networks, Data Manipulation",Elementi di R | Apprendimento automatico non supervisionato | Apprendimento automatico supervisionato | Reti  Neurali e Deep Learning,"Antonio Lepore, Biagio Palumbo, Carlo Sansone, UniversitÃ  di Napoli Federico II",Starts Jul 17,Flexible schedule,Learn at your own pace
H2O ai Large Language Models (LLMs) - Level 1,3.3 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/h2o-ai-large-language-models-llms-level-1,4 modules,"Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Natural Language Processing, Large Language Modeling, Machine Learning Methods, Generative AI, Deep Learning, Prompt Engineering",Introduction to Language Models | Understanding Transformers | Advanced Techniques in LLM | Course Completion Quiz,Andreea Turcu,Starts Jul 17,Flexible schedule,Learn at your own pace
Machine Learning e Data Mining in R,4.9 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-data-mining-con-r,4 modules,"Regression Analysis, Deep Learning, Statistical Analysis, Data Mining, Tidyverse (R Package), Ggplot2, Predictive Modeling, Data Analysis, Data Visualization Software, Machine Learning, R Programming, Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Dimensionality Reduction, Artificial Neural Networks, Data Manipulation",Elementi di R | Apprendimento automatico non supervisionato | Apprendimento automatico supervisionato | Reti  Neurali e Deep Learning,"Antonio Lepore, Biagio Palumbo, Carlo Sansone, UniversitÃ  di Napoli Federico II",Starts Jul 17,Flexible schedule,Learn at your own pace
Getting Started with BigQuery Machine Learning,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-getting-started-with-bigquery-machine-learning-bxgfi,,"Predictive Analytics, Predictive Modeling, Applied Machine Learning, Analytics, Big Data, Google Cloud Platform, Machine Learning, SQL",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
ChatGPT API for Developers: Integrate AI Effortlessly,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/chatgpt-api-for-developers-integrate-ai-effortlessly,5 modules,"Scripting, Prompt Engineering, Performance Tuning, Artificial Intelligence, Generative AI, ChatGPT, OpenAI, Application Programming Interface (API), Authentications, Key Management",Lesson 1: Introductory Lesson | Lesson 2: API Essentials: Your First Steps Into AI Integration | Lesson 3: Hands-on API Calls: From Code To Conversation | Lesson 4: Matching API to Needs: Choosing the Right Tools | Lesson 5: Prompt Mastery: Crafting Effective AI Instructions,"Dr. Beju Rao, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
Managing Threat Intelligence with Cortex XSOAR,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-managing-threat-intelligence-with-cortex-xsoar-rxwyf,,"Cyber Threat Intelligence, Cyber Threat Hunting, Incident Management, Threat Management, Threat Detection, Computer Security Incident Management, Security Information and Event Management (SIEM)",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
Gestão da Cadeia de Suprimentos,5 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gestao-da-cadeia-de-suprimentos,4 modules,"Internet Of Things, Supply Chain Planning, Machine Learning, Transportation, Supply Chain, and Logistics, Supply Chain, Production Planning, Customer Demand Planning, Automation, Business Technologies, Data-Driven Decision-Making, Operations Management, Customer experience improvement, Supply Chain Management, Inventory Management System, Order Management, Logistics Management","VisÃ£o Geral de Supply Chain Management (SCM) | Planejamento e Sequenciamento AutomÃ¡ticos | Big Data, IoT, Blockchain e Machine Learning | PersonalizaÃ§Ã£o","Aluizio Faria, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o",Starts Jul 17,36 hours to complete,
Identifying the Right Role for Yourself,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/identifying-right-datascience-ai-role,4 modules,"Cloud Engineering, Data Architecture, Big Data, Artificial Intelligence, Business Analysis, Machine Learning, Analytical Skills, Data Science, Cloud Computing Architecture, Data Analysis",Data Science and Artificial Intelligence Field & Roles | Data Scientist vs. Data Analysts vs. Data Engineer | Machine Learning and AI Jobs | Other Data Science Positions,"Camille Funk, University of California, Irvine",Starts Jul 17,Flexible schedule,Learn at your own pace
Gestión de Ingresos,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gestion-de-ingresos,4 modules,"Business Strategies, Marketing Channel, Forecasting, Market Analysis, Competitive Analysis, Financial Management, Revenue Management, Price Negotiation, Market Dynamics, Decision Making, Property Management Systems, Cross Selling, Customer Analysis, Business Intelligence Software, Time Series Analysis and Forecasting, Upselling","GestiÃ³n de Ingresos. EvoluciÃ³n, desarrollo y aplicaciÃ³n | AnÃ¡lisis del mercado y la competencia. Set Competitivo. KPI's | PrevisiÃ³n, forecast y pricing | Canales de distribuciÃ³n y software de apoyo para la gestiÃ³n de ingresos","Francisco Donato, Universidad de Palermo",Starts Jul 17,Flexible schedule,Learn at your own pace
Boost Productivity with Gemini in BigQuery,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/boost-productivity-with-gemini-in-bigquery,1 module,"Exploratory Data Analysis, Data Manipulation, Data Analysis, Data Processing, Prompt Engineering, Generative AI, Big Data, Data Visualization Software, Artificial Intelligence, Google Cloud Platform",Boost Productivity with Gemini in BigQuery,"Google Cloud Training, Google Cloud",Starts Jul 17,Flexible schedule,Learn at your own pace
"Personal Journeys: Identity, Motivation, and Resilience",N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/identity-motivation-resilience,,"Resilience, Intercultural Competence, Diversity Awareness, Curiosity, Adaptability, Overcoming Obstacles, Persistence, Self-Awareness, Liberal Arts, Community Development, Cultural Diversity, Creativity",Exploring the Origins of Selfhood | How Self-Motivation Shapes Personal Success | Overcoming  Challenges in Self and Society,"Roger L Martinez, University of Colorado System",Starts Jul 17,Flexible schedule,Learn at your own pace
